,연도,지역구,시설군,건물명,주소,lng,lat
196,2015,서대문구,영화상영관,메가박스 신촌점,서울 서대문구  서대문구 신촌역로 30 ,126.942387,37.55982413
197,2015,서대문구,영화상영관,필름포럼,서울 서대문구  서대문구 성산로 533 하늬솔 빌딩 A동 지하1층,126.9445671,37.56414599
198,2015,서대문구,영화상영관,아트하우스 모모-이화KB 시네마,서대문구 이화여대길 52  ECC 지하4층,126.9502888,37.56446452
199,2015,강남구,영화상영관,조이앤시네마,강남구 압구정로10길 9 지하2층 ,127.0220236,37.52298749
200,2015,금천구,영화상영관,롯데시네마 가산디지털,서울 금천구 가산동 60-8,126.8890844,37.4775821
201,2015,금천구,영화상영관,롯데시네마 독산,서울 금천구 독산동 291-5,126.8974526,37.46940741
202,2015,용산구,영화상영관,롯데시네마,서울 용산구 청파로74,126.9595585,37.53278886
203,2015,용산구,영화상영관,용산CGV,서울 용산구 한강대로23길55,126.9647415,37.5297718
204,2015,강동구,영화상영관,롯데시네마강동,서울 강동구  강동구 천호옛길 85 ,127.1253356,37.53663339
205,2015,강동구,영화상영관,CGV강동,서울 강동구  강동구 성내로 48 ,127.1253574,37.52844553
206,2015,은평구,영화상영관,메가박스은평,서울 은평구 불광동 304-2,126.9227401,37.61782357
207,2015,은평구,영화상영관,CGV불광,서울 은평구 대조동 14-240,126.928979,37.6097018
208,2015,노원구,영화상영관,롯데시네마노원,서울 노원구  노원구 동일로 1414 ,127.0613917,37.65527873
209,2015,노원구,영화상영관,CGV 하계관,서울 노원구  노원구 섬밭로 258 ,127.0649151,37.63910978
210,2015,노원구,영화상영관,CGV 중계관,서울 노원구  노원구 동일로 204가길12,127.068668,37.63985808
211,2015,강북구,영화상영관,CGV 미아점,강북구  미아동 35-4,127.0307153,37.61205664
212,2015,강북구,영화상영관,메가박스,강북구 수유동 168-12,127.0298524,37.6423911
213,2015,서초구,영화상영관,메가박스 강남점,서울 서초구  서초구 서초동 서초대로 77길 3,127.0265048,37.49806091
214,2015,서초구,영화상영관,메가박스 센트럴점,서초구 신반포로 176 센트럴시티빌딩 지하 1층,127.002413,37.50393518
215,2015,성북구,영화상영관,아리랑시네센터,서울 성북구 아리랑로 82,127.0138937,37.60011909
216,2015,성북구,영화상영관,CGV성신여대입구,서울 성북구  동소문로 106,127.0170888,37.59257476
217,2015,성북구,영화상영관,KU시네마트랩,서울 성북구 안암로 145 ,127.0316983,37.58870342
218,2015,동대문구,영화상영관,롯데시네마 ,서울 동대문구 답십리로 288  바우하우스,127.072387,37.57192367
219,2015,동대문구,영화상영관,롯데시네마 청량리점,서울 동대문구 왕산로 214 ,127.0511471,37.58419614
220,2015,강서구,영화상영관,cgv김포공항9 ,서울 강서구 하늘길 38 ,126.8029604,37.57136985
221,2015,강서구,영화상영관,롯데시네마 김포공항 ,서울시 강서구 하늘길 38  스카이파크,126.8029604,37.57136985
222,2015,송파구,영화상영관,CGV 송파 ,서울 송파구 충민로 66 ,127.1249618,37.47761484
223,2015,송파구,영화상영관,롯데시네마 월드타워관 ,서울 송파구 올림픽로 300,127.1044469,37.51375196
224,2015,관악구,영화상영관,롯데시네마 서울대입구,서울 관악구  남부순환로 1820  10층,126.9520838,37.480948
225,2015,관악구,영화상영관,롯데시네마 신림,서울 관악구  신림로 330 ,126.9302345,37.48385134
226,2015,동작구,영화상영관,아트나인,서울 동작구 사당동 147-53 골드시네마12층,126.9815205,37.48476096
227,2015,동작구,영화상영관,메가박스 이수,서울 동작구 사당동 147-53 골드시네마,126.9815205,37.48476096
228,2015,강서구,영화상영관,롯데시네마 김포공항 ,서울 강서구 하늘길 38  스카이파크,126.8029604,37.57136985
229,2015,광진구,영화상영관,CGV강변11,서울 광진구 광나루로56길 85 10층,127.0956922,37.53572518
230,2015,광진구,영화상영관,CGV군자,서울 광진구 능동로 289,127.0783445,37.55579041
231,2015,광진구,영화상영관,롯데시네마 건대입구점,서울 광진구 아차산로 272,127.0729962,37.53855827
232,2015,광진구,영화상영관,KU시네마테크,서울시 광진구 능동로 120,127.0747119,37.53918267
233,2015,광진구,영화상영관,쇼앤톡카페시네마,서울시 광진구 능동로31길 14,127.0777786,37.55588791
234,2015,강남구,영화상영관,영화진흥위원회 인디플러스,서울 강남구 강남구 도산대로8길 8,127.0219418,37.51637054
235,2015,강남구,영화상영관,메가박스 코엑스점,서울 강남구 강남구 봉은사로 524,127.0572509,37.51283208
236,2015,광진구,영화상영관,KU시네마테크,서울 광진구 능동로 120,127.0747119,37.53918267
237,2015,성동구,영화상영관,왕십리CGV,서울 성동구 왕십리광장로 17,127.0383942,37.56144175
238,2015,중랑구,영화상영관,메가박스 상봉점,서울 중랑구 상봉2동 130-3 5층사무실,127.0746813,37.5932328
239,2015,종로구,영화상영관,서울극장,서울 종로구 관수동 59-7,126.9917927,37.56979922
240,2015,종로구,영화상영관,허리우드클래식,서울 종로구 낙원동 288,126.9876446,37.57221695
241,2015,종로구,영화상영관,서울아트시네마,서울 종로구 낙원동 251 ,126.9881628,37.57280788
242,2015,종로구,영화상영관,씨네큐브광화문1관,서울 종로구 신문로1가 226,126.9722879,37.56972832
243,2015,종로구,영화상영관,CGV대학로1관,서울 종로구 명륜2가 41-9,126.9998406,37.5834703
244,2015,종로구,영화상영관,롯데시네마 피카디리,서울 종로구 돈의동 137,126.9912292,37.57103715
245,2015,종로구,영화상영관,씨네코드 선재,서울 종로구 계동 102-1,126.9863651,37.57924817
246,2015,종로구,영화상영관,인디스페이스,서울 종로구 신문로2가 1-153,126.9716847,37.57065584
247,2015,중구,영화상영관,대한극장,서울 중구  중구 필동2가 19-1,126.9953513,37.56107282
248,2015,중구,영화상영관,서울애니시네마,서울 중구  중구 예장동 8-145,126.9879046,37.55841426
249,2015,중구,영화상영관,CGV 명동역,중구 충무로2가 65-9 타비 10~11층,126.9853531,37.56132924
250,2015,중구,영화상영관,CGV 명동,중구 명동2가 83-5 눈스퀘어 8층,126.9828908,37.56341417
251,2015,중구,영화상영관,롯데시네마 에비뉴엘,서울 중구  중구 소공동 7 ,126.9815908,37.56421956
252,2015,중구,영화상영관,스폰지하우스,서울 중구  중구 태평로1가 61-21,126.9758808,37.56826013
253,2015,중구,영화상영관,메가박스 동대문점,중구 을지로6가 18-21 굿모닝시티 6층,127.0072809,37.56687321
254,2015,중구,영화상영관,롯데시네마 황학,서울 중구  중구 청계천로400,127.0214639,37.57081055
255,2015,중구,영화상영관,명보아트홀,서울 중구 중구 마른내로 47 6층,126.9932142,37.56470562
256,2015,중구,영화상영관,청춘극장,서울시 중구 중구 새문안로 22,126.9686448,37.56712921
257,2014,강남구,영화상영관,CGV 압구정점,서울시 강남구 논현로 848,127.028837,37.5245744
258,2014,강남구,영화상영관,메가박스씨너스 코엑스점,서울시 강남구 봉은사로 524,127.0572509,37.51283208
259,2014,강남구,영화상영관,CGV 청담 씨네시티점,서울시 강남구 도산대로 323,127.0370163,37.52289716
260,2014,강남구,영화상영관,CGV 압구정점,서울시 강남구 압구정로30길 45,127.0294032,37.52435027
261,2014,강남구,영화상영관,롯데시네마 씨티관,서울시 강남구 강남대로 422,127.0269849,37.50039414
262,2014,강남구,영화상영관,롯데시네마 브로드웨이,서울시 강남구 도산대로8길 8,127.0219418,37.51637054
263,2014,강남구,영화상영관,CGV 강남점,서울시 강남구 강남대로 438,127.0263361,37.50164281
264,2014,서초구,영화상영관,메가박스 센트럴점,서울시 서초구 신반포로 176 지하1층,127.002413,37.50393518
265,2014,서초구,영화상영관,메가박스 강남점,서울시 서초구 서초대로77길 3 8층 ,127.0265048,37.49806091
266,2014,강동구,영화상영관,롯데시네마강동,서울시 강동구 성내동 44-1,127.1253375,37.53662132
267,2014,강동구,영화상영관,CGV강동,서울시 강동구 성내동 549-1,127.1251486,37.52853162
268,2014,송파구,영화상영관,CGV 송파,서울시 송파구 충민로 66 ,127.1249618,37.47761484
269,2014,송파구,영화상영관,롯데시네마 롯데월드관,서울시 송파구 올림픽로 240,127.0981418,37.51130961
270,2014,관악구,영화상영관,롯데시네마신림,서울시 관악구 서원동 1641-2,126.9301738,37.48383653
271,2014,관악구,영화상영관,롯데씨네마 서울대입구,서울시 관악구 청룡동 862-1 11충,126.952066,37.4809346
272,2014,동작구,영화상영관,메가박스 이수,서울시 동작구 사당동 147-53 골드시네마,126.9815205,37.48476096
273,2014,동작구,영화상영관,아트나인,서울시 동작구 사당동 147-53 골드시네마12층,126.9815205,37.48476096
274,2014,영등포구,영화상영관,CGV 여의도,서울시 영등포구 국제금융로 10 ,126.9248767,37.52517752
275,2014,영등포구,영화상영관,CGV 영등포,서울시 영등포구 영중로 15 ,126.903716,37.51723326
276,2014,영등포구,영화상영관,롯데시네마 영등포,서울시 영등포구 경인로 846,126.907666,37.51566803
277,2014,영등포구,영화상영관,63아트홀,서울시 영등포구 63로 50 ,126.9399093,37.51966416
278,2014,금천구,영화상영관,CJ CGV독산,서울시 금천구 시흥대로 399,126.8970019,37.46935918
279,2014,금천구,영화상영관,롯데시네마 가산하이힐,서울시 금천구 디지털로10길 9,126.8890553,37.47761902
280,2014,구로구,영화상영관,롯데쇼핑롯데시네마 신도림점,서울시 구로구 경인로 662,126.888213,37.50812307
281,2014,구로구,영화상영관,CGV프라임 신도림,구로구 구로동 3-25 신도림테크노마트 12층,126.8903191,37.50697392
282,2014,구로구,영화상영관,CGV구로,서울시 구로구 구로동 573 애경백화점 5층,126.8828393,37.50117652
283,2014,양천구,영화상영관,메가박스씨너스 목동점,양천구 목1동 917-6 행복한세상백화점 5층 7층,126.8760837,37.52937346
284,2014,양천구,영화상영관,CGV 목동,양천구 목1동 916번지 현대백화점 지하2층,126.8750348,37.52685433
285,2014,마포구,영화상영관,롯데시네마 합정관,서울시 마포구 양화로 45 2층 ,126.9139502,37.5515008
286,2014,마포구,영화상영관,롯데시네마 누리꿈관,서울시 마포구 월드컵북로 396 4층 ,126.889783,37.57942834
287,2014,마포구,영화상영관,롯데시네마 홍대입구관,서울시 마포구 양화로 176  8층 ,126.9249862,37.55724678
288,2014,마포구,영화상영관,상상마당 시네마,마포구 어울마당로 65 지하4층 ,126.921063,37.5509577
289,2014,마포구,영화상영관,씨제이씨지브이 상암10,마포구 월드컵로 240 1층사무실 ,126.897273,37.56828845
290,2014,강서구,영화상영관,롯데시네마 김포공항 , 강서구 하늘길 38  스카이파크,126.8029604,37.57136985
291,2014,강서구,영화상영관,cgv김포공항9 ,서울시 강서구 하늘길 38 ,126.8029604,37.57136985
292,2014,서대문구,영화상영관,아트하우스 모모-이화KB 시네마,서대문구 이화여대길 52 ,126.9502888,37.56446452
293,2014,서대문구,영화상영관,필름포럼,서대문구 대신동 85-1 하늬솔 빌딩 A동 지하1층,126.9440839,37.56374347
294,2014,서대문구,영화상영관,메가박스 신촌점,서울시 서대문구 신촌역로 30 ,126.942387,37.55982413
295,2014,서대문구,영화상영관,CGV신촌아트레온,서울시 서대문구 신촌로 129 ,126.9403281,37.55656393
296,2014,은평구,영화상영관,CGV불광,서울시 은평구 대조동 14-240,126.928979,37.6097018
297,2014,은평구,영화상영관,메가박스은평,서울시 은평구 불광동 304-2,126.9227401,37.61782357
298,2014,노원구,영화상영관,CGV 중계관,서울시 노원구 동일로 204가길12,127.068668,37.63985808
299,2014,노원구,영화상영관,CGV 하계관,서울시 노원구 섬밭로 258 ,127.0649151,37.63910978
300,2014,노원구,영화상영관,롯데시네마노원,서울시 노원구 동일로 1414 ,127.0613917,37.65527873
301,2014,성북구,영화상영관,CGV성신여대입구,서울시 성북구  동소문로 106,127.0170888,37.59257476
302,2014,성북구,영화상영관,아리랑시네센터,서울시 성북구 아리랑로 82,127.0138937,37.60011909
303,2014,동대문구,영화상영관,롯데시네마 청량리점,서울시 동대문구 전농동591-53,127.0469924,37.58097735
304,2014,동대문구,영화상영관, 롯데시네마 장안점,서울시 동대문구 장안동368-1 바우하우스 12층~14층,127.0723894,37.57192709
305,2014,강북구,영화상영관,메가박스,서울시 강북구 도봉로 399  ,127.0298062,37.64240751
306,2014,강북구,영화상영관,CGV 미아점,서울시 강북구 도봉로 34  ,127.0307216,37.61206853
307,2014,용산구,영화상영관,용산CGV,서울시 용산구 한강로3가 40-999,126.9643004,37.52976806
308,2014,용산구,영화상영관,롯데시네마,서울시 용산구 한강로3가 16-9,126.9597274,37.5328145
309,2014,중구,영화상영관,롯데시네마 황학,서울시 중구   청계천로400,127.0214639,37.57081055
310,2014,중구,영화상영관,메가박스 동대문점,서울시 중구   을지로6가 18-21 굿모닝시티 6층,127.0072809,37.56687321
311,2014,중구,영화상영관,스폰지하우스,서울시 중구   태평로1가 61-21,126.9758808,37.56826013
312,2014,중구,영화상영관,롯데시네마 에비뉴엘,서울시 중구   소공동 7 ,126.9815908,37.56421956
313,2014,중구,영화상영관,CGV 명동,서울시 중구   명동2가 83-5 눈스퀘어 8층,126.9828908,37.56341417
314,2014,중구,영화상영관,CGV 명동역,서울시 중구   충무로2가 65-9 타비 10~11층,126.9853531,37.56132924
315,2014,중구,영화상영관,서울애니시네마,서울시 중구   예장동 8-145,126.9879046,37.55841426
316,2014,중구,영화상영관,대한극장,서울시 중구   필동2가 19-1,126.9953513,37.56107282
317,2014,성동구,영화상영관,왕십리CGV,서울시 성동구 왕십리광장로 17,127.0383942,37.56144175
318,2014,송파구,영화상영관,CGV 송파,서울시 송파구 충민로 66 ,127.1249618,37.47761484
319,2014,송파구,영화상영관,롯데시네마 롯데월드관,서울시 송파구 올림픽로 240,127.0981418,37.51130961
320,2014,강동구,영화상영관,롯데시네마강동,서울시 강동구 성내동 44-1,127.1253375,37.53662132
321,2014,성동구,영화상영관,왕십리CGV,서울시 성동구 왕십리광장로 17,127.0383942,37.56144175
322,2014,동작구,영화상영관,메가박스 이수,서울시 동작구 사당동 147-53 골드시네마,126.9815205,37.48476096
323,2014,관악구,영화상영관,롯데시네마신림,서울시 관악구 신림로 330 ,126.9302345,37.48385134
324,2014,서초구,영화상영관,메가박스 센트럴점,서울시 서초구 신반포로 176 지하1층,127.002413,37.50393518
325,2014,서초구,영화상영관,메가박스 강남점,서울시 서초구 서초대로77길 3 8층,127.0265048,37.49806091
326,2014,구로구,영화상영관,롯데쇼핑롯데시네마 신도림점,서울시 구로구 구로구 경인로 662,126.888213,37.50812307
327,2014,영등포구,영화상영관,CGV 여의도,서울시 영등포구 영등포구 여의도동 23 IFC몰 B3,126.9252983,37.52497858
328,2014,영등포구,영화상영관,CGV 영등포,서울시 영등포구 영등포구 영등포동4가  442 타임스퀘어 4층,126.9033409,37.51707545
329,2014,영등포구,영화상영관,롯데시네마 영등포,서울시 영등포구 영등포구 영등포동  618-496,126.9070351,37.51597487
330,2014,영등포구,영화상영관,63아트홀, 서울시 영등포구 영등포구 여의도동 60 ,126.9400722,37.51983363
331,2014,금천구,영화상영관,CJ CGV독산,서울시 금천구 시흥대로 399,126.8970019,37.46935918
332,2014,강서구,영화상영관,롯데시네마 김포공항 ,서울시 강서구 하늘길 38 ,126.8029604,37.57136985
333,2014,강서구,영화상영관,cgv김포공항9 ,서울시 강서구 하늘길 38,126.8029604,37.57136985
334,2014,서대문구,영화상영관,아트하우스 모모-이화KB 시네마,서울시 서대문구 이화여대길 52,126.9502888,37.56446452
335,2014,서대문구,영화상영관,필름포럼,서울시 서대문구 성산로 527,126.9440902,37.5637751
336,2014,서대문구,영화상영관,CGV신촌아트레온,서울시 서대문구 신촌로 129,126.9403281,37.55656393
337,2014,양천구,영화상영관,메가박스씨너스 목동점,서울시 양천구 목동 917-6 ,126.8760837,37.52937346
338,2014,양천구,영화상영관,CGV 목동8,서울시 양천구 목동 916 ,126.8750348,37.52685433
339,2014,구로구,영화상영관,CGV프라임 신도림,서울시 구로구 구로구 구로동 3-25 신도림테크노마트 12층,126.8903191,37.50697392
340,2014,구로구,영화상영관,CGV구로,서울시 구로구 구로구 구로동 573 애경백화점 5층,126.8828393,37.50117652
341,2014,금천구,영화상영관,롯데시네마 가산하이힐,서울시 금천구 디지털로10길 9,126.8890553,37.47761902
342,2014,마포구,영화상영관,롯데시네마 누리꿈관,서울시 마포구 상암동 1605,126.8904192,37.57940641
343,2014,마포구,영화상영관,롯데시네마 홍대입구관,서울시 마포구 동교동 166-14 외 8필지,126.924967,37.5572257
344,2014,마포구,영화상영관,상상마당 시네마,서울시 마포구 서교동 367-5,126.9210339,37.55100228
345,2014,은평구,영화상영관,CGV불광,서울시 은평구 대조동 14-240,126.928979,37.6097018
346,2014,마포구,영화상영관,메가박스,서울시 마포구 성산동 월드컵몰내 1층,126.897348,37.5682507
347,2014,노원구,영화상영관,CGV 중계관,"서울특별시 노원구 동일로204가길 12(중계동, 홈플러스 8층)",127.068668,37.63985808
348,2014,노원구,영화상영관,CGV 하계관,"서울특별시 노원구 섬밭로 258 (중계동, 건영백화점 지하1층)",127.0649151,37.63910978
349,2014,노원구,영화상영관,롯데시네마노원,서울특별시 노원구 동일로 1414 (롯데백화점 노원점 10층),127.0613917,37.65527873
350,2014,중랑구,영화상영관,메가박스 상봉점,서울시 중랑구 상봉2동 130-3,127.0746813,37.5932328
351,2014,성북구,영화상영관,아리랑시네센터,서울시 성북구 아리랑로 82,127.0138937,37.60011909
352,2014,강북구,영화상영관,CGV 미아점,서울시 강북구 도봉로 34 ,127.0307216,37.61206853
353,2014,동대문구,영화상영관,롯데시네마 청량리점,서울시 동대문구 전농동591-53,127.0469924,37.58097735
354,2014,동대문구,영화상영관, 롯데시네마 장안점,서울시 동대문구 장안동368-1 ,127.0723894,37.57192709
355,2014,광진구,영화상영관,롯데시네마 건대입구점,서울시 광진구  아차산로 262 ,127.0729628,37.53700164
356,2014,광진구,영화상영관,CGV군자,서울시 광진구  능동로 289,127.0783445,37.55579041
357,2014,광진구,영화상영관,CGV강변11,서울시 광진구  광나루로56길 85,127.0956922,37.53572518
358,2014,중구,영화상영관,메가박스 동대문점,서울시 중구  을지로6가 18-21 굿모닝시티 9층,127.0072809,37.56687321
359,2014,중구,영화상영관,스폰지하우스,서울시 중구  태평로1가 61-21,126.9758808,37.56826013
360,2014,중구,영화상영관,CGV 명동,서울시 중구  명동2가 83-5 눈스퀘어 8층,126.9828908,37.56341417
361,2014,중구,영화상영관,CGV 명동역,서울시 중구  충무로2가 65-9 타비 10~11층,126.9853531,37.56132924
362,2014,중구,영화상영관,서울애니시네마,서울시 중구  예장동 8-145,126.9879046,37.55841426
363,2014,중구,영화상영관,대한극장,서울시 중구  필동2가 19-1,126.9953513,37.56107282
364,2014,용산구,영화상영관,용산CGV,서울시 용산구 한강로3가 40-999,126.9643004,37.52976806
365,2014,용산구,영화상영관,롯데시네마,서울시 용산구 한강로3가 16-9,126.9597274,37.5328145
366,2014,종로구,영화상영관,인디스페이스,서울시 종로구 경희궁1길 1,126.9716086,37.5707143
367,2014,종로구,영화상영관,씨네코드 선재,서울시 종로구 북촌로4길20연화빌딩4층영화사진지,126.9862027,37.57917013
368,2014,종로구,영화상영관,CGV대학로1관,서울시 종로구 대명길 28,126.9998426,37.58345795
369,2014,종로구,영화상영관,서울아트시네마,서울시 종로구 삼일대로 428,126.9879025,37.57276352
370,2014,종로구,영화상영관,허리우드클래식,서울시 종로구 삼일대로 428,126.9879025,37.57276352
371,2014,종로구,영화상영관,서울극장,서울시 종로구 돈화문로 13,126.9916655,37.56969434
372,2014,강남구,영화상영관,메가박스씨너스 코엑스점,강남구 삼성동 159 코엑스몰 지하2층,127.0588193,37.51252119
373,2014,강남구,영화상영관,CGV 청담 씨네시티점,강남구 신사동 651-21,127.0370493,37.52289616
374,2014,강남구,영화상영관,CGV 압구정점,강남구 신사동 603-2,127.0288279,37.52458378
375,2014,강남구,영화상영관,CGV 압구정점,강남구 신사동 602,127.0294114,37.52434342
376,2014,강남구,영화상영관,롯데시네마 씨티관,강남구 역삼동 816-7,127.0272202,37.50032624
377,2014,강남구,영화상영관,롯데시네마 브로드웨이,강남구 논현동 3-5,127.0219381,37.51644641
378,2014,강남구,영화상영관,CGV 강남점,강남구 역삼동 814-6 스타플렉스 4층,127.0263749,37.50165244
379,2014,강남구,영화상영관,인디플러스,강남구 논현동 3-5 1층,127.0219381,37.51644641
380,2014,종로구,영화상영관,롯데시네마 피카디리,서울시 종로구 종로구돈화문로5가길 1 지하2층,126.9912303,37.57102751
381,2014,종로구,영화상영관,씨네큐브광화문1관,서울시 종로구 종로구새문안로 68 흥국생명빌딩내,126.9721395,37.56964251
382,2013,성북구,영화상영관,CGV성신여대입구,서울시 성북구 동소문로 106,127.0170888,37.59257476
383,2013,중구,영화상영관,롯데시네마 황학,서울시 중구  청계천로400,127.0214639,37.57081055
384,2013,서대문구,영화상영관,메가박스 신촌점,서울시 서대문구 신촌역로 30 ,126.942387,37.55982413
385,2013,중구,영화상영관,롯데시네마 에비뉴엘,서울시 중구  소공동 7 ,126.9815908,37.56421956
386,2013,종로구,영화상영관,롯데시네마 피카디리,서울시 종로구 돈의동 137 지하2층,126.9912292,37.57103715
387,2013,강북구,영화상영관,메가박스,서울시 강북구 도봉로 399,127.0298062,37.64240751
388,2013,종로구,영화상영관,씨네큐브광화문1관,서울시 종로구 신문로1가 226 흥국생명빌딩내,126.9722879,37.56972832
389,2013,은평구,영화상영관,메가박스은평,서울시 은평구 불광동 304-2 6층7층,126.9227401,37.61782357
390,2013,강동구,영화상영관,CGV강동,서울시 강동구 성내동 549-1,127.1251486,37.52853162
391,2013,동작구,영화상영관,아트나인,서울시 동작구 사당동 147-53 골드시네마12층,126.9815205,37.48476096
392,2013,마포구,영화상영관,롯데시네마 합정관,서울시 마포구 서교동 490 메세나폴리스2층,126.9137688,37.55074672
393,2013,관악구,영화상영관,롯데씨네마 서울대입구,서울시 관악구 남부순환로 1820 ,126.9520838,37.480948
